answer,left_method,participant,right_method,test_case
15000kbps_2160p_59_94fps_vp9,15000kbps_2160p_59_94fps_vp9,9494be6e-aadd-458f-862b-3626998d82cb,15000kbps_2160p_59_94fps_h264,water_netflix@display=split_frame_1080p
15000kbps_2160p_59_94fps_vp9,15000kbps_2160p_59_94fps_h264,edfa0a50-c21a-4a91-85ed-8bf219776384,15000kbps_2160p_59_94fps_vp9,water_netflix@display=split_frame_1080p
15000kbps_2160p_59_94fps_vp9,15000kbps_2160p_59_94fps_vp9,cc82207c-7ad2-4f6f-bbc1-5350f3a8baaf,15000kbps_2160p_59_94fps_h264,water_netflix@display=split_frame_1080p
15000kbps_2160p_59_94fps_h264,15000kbps_2160p_59_94fps_h264,07217773-ed44-42e0-be61-0b06e77ab677,15000kbps_2160p_59_94fps_vp9,water_netflix@display=split_frame_1080p
15000kbps_2160p_59_94fps_vp9,15000kbps_2160p_59_94fps_h264,b51f1837-b9ee-490a-9414-83811ec481cf,15000kbps_2160p_59_94fps_vp9,water_netflix@display=split_frame_1080p
15000kbps_2160p_59_94fps_vp9,15000kbps_2160p_59_94fps_h264,cc94e3ec-c4ce-419c-b3f7-8510e130d918,15000kbps_2160p_59_94fps_vp9,water_netflix@display=split_frame_1080p
15000kbps_2160p_59_94fps_vp9,15000kbps_2160p_59_94fps_h264,61a6c991-6887-4e58-9b17-683b7ca7fdb8,15000kbps_2160p_59_94fps_vp9,water_netflix@display=split_frame_1080p
15000kbps_2160p_59_94fps_vp9,15000kbps_2160p_59_94fps_h264,8232e36b-6dd2-4dfe-b4b3-12b8ebde14f8,15000kbps_2160p_59_94fps_vp9,water_netflix@display=split_frame_1080p
15000kbps_2160p_59_94fps_vp9,15000kbps_2160p_59_94fps_vp9,9d9a98b4-e682-4d42-b73c-1fa7e3203058,15000kbps_2160p_59_94fps_h264,water_netflix@display=split_frame_1080p
15000kbps_2160p_59_94fps_vp9,15000kbps_2160p_59_94fps_vp9,93f7512d-fccc-4a69-88d4-2364096e6656,15000kbps_2160p_59_94fps_h264,water_netflix@display=split_frame_1080p
40974kbps_2160p_59_94fps_h264,3484kbps_2160p_59_94fps_h264,5c4e70b3-7e88-4c23-9f05-43409bef4e90,40974kbps_2160p_59_94fps_h264,water_netflix_8s@display=split_frame_1080p
40974kbps_2160p_59_94fps_h264,40974kbps_2160p_59_94fps_h264,d4284120-7879-46ec-888e-a3ce1df32090,3484kbps_2160p_59_94fps_h264,water_netflix_8s@display=split_frame_1080p
40974kbps_2160p_59_94fps_h264,40974kbps_2160p_59_94fps_h264,fc2d3863-e1d2-4c22-85a9-bf69a211627c,3484kbps_2160p_59_94fps_h264,water_netflix_8s@display=split_frame_1080p
40974kbps_2160p_59_94fps_h264,3484kbps_2160p_59_94fps_h264,4d04606b-bf70-4cff-b779-1957e192bfc0,40974kbps_2160p_59_94fps_h264,water_netflix_8s@display=split_frame_1080p
40974kbps_2160p_59_94fps_h264,40974kbps_2160p_59_94fps_h264,5270ba74-c30c-4b12-a651-b435bb8bff03,3484kbps_2160p_59_94fps_h264,water_netflix_8s@display=split_frame_1080p
