answer,left_method,participant,right_method,test_case
40000kbps_2160p_59_94fps_h264,40000kbps_2160p_59_94fps_hevc,55fa5073-aeee-4495-a4ec-a824377bdbbd,40000kbps_2160p_59_94fps_h264,vegetables_tuil@display=saliency_crop_1080p
,40000kbps_2160p_59_94fps_hevc,f1a36b2b-856c-4a0b-bd45-5d071faa1282,40000kbps_2160p_59_94fps_h264,vegetables_tuil@display=saliency_crop_1080p
40000kbps_2160p_59_94fps_h264,40000kbps_2160p_59_94fps_hevc,de896322-820a-4ba4-936a-7f3cc03713a5,40000kbps_2160p_59_94fps_h264,vegetables_tuil@display=saliency_crop_1080p
40000kbps_2160p_59_94fps_hevc,40000kbps_2160p_59_94fps_h264,bda881b1-50cf-439d-869b-f16adec6423a,40000kbps_2160p_59_94fps_hevc,vegetables_tuil@display=saliency_crop_1080p
,40000kbps_2160p_59_94fps_h264,9228b4bf-173c-4967-a569-cb4da84b49d7,40000kbps_2160p_59_94fps_hevc,vegetables_tuil@display=saliency_crop_1080p
,40000kbps_2160p_59_94fps_h264,7d46feb1-4be6-4cb5-83cb-d294fb5f69bd,40000kbps_2160p_59_94fps_hevc,vegetables_tuil@display=saliency_crop_1080p
40000kbps_2160p_59_94fps_h264,40000kbps_2160p_59_94fps_hevc,8f3e26a2-f9a8-404f-b755-039460433e13,40000kbps_2160p_59_94fps_h264,vegetables_tuil@display=saliency_crop_1080p
,40000kbps_2160p_59_94fps_h264,8dffcc60-5215-4c6c-8b00-59fc527571a2,40000kbps_2160p_59_94fps_hevc,vegetables_tuil@display=saliency_crop_1080p
40000kbps_2160p_59_94fps_h264,40000kbps_2160p_59_94fps_hevc,4ab0b9f1-18b1-48c3-9fd7-878da04e1e92,40000kbps_2160p_59_94fps_h264,vegetables_tuil@display=saliency_crop_1080p
40000kbps_2160p_59_94fps_hevc,40000kbps_2160p_59_94fps_h264,2267cbce-dc73-4433-b1e5-fe5a1d81e92c,40000kbps_2160p_59_94fps_hevc,vegetables_tuil@display=saliency_crop_1080p
7500kbps_2160p_60_0fps_h264,7500kbps_2160p_60_0fps_h264,55fa5073-aeee-4495-a4ec-a824377bdbbd,7500kbps_2160p_60_0fps_hevc,bigbuck_bunny_8bit@display=saliency_crop_1080p
7500kbps_2160p_60_0fps_hevc,7500kbps_2160p_60_0fps_hevc,4e05e912-433f-4139-a8bb-801bbbc70320,7500kbps_2160p_60_0fps_h264,bigbuck_bunny_8bit@display=saliency_crop_1080p
,7500kbps_2160p_60_0fps_h264,ba67633b-7b4a-445e-a210-1b6b2a612ec3,7500kbps_2160p_60_0fps_hevc,bigbuck_bunny_8bit@display=saliency_crop_1080p
7500kbps_2160p_60_0fps_h264,7500kbps_2160p_60_0fps_hevc,04e3745d-4ed5-4ac4-8ebf-629ed4e52b5d,7500kbps_2160p_60_0fps_h264,bigbuck_bunny_8bit@display=saliency_crop_1080p
7500kbps_2160p_60_0fps_hevc,7500kbps_2160p_60_0fps_h264,89621a74-b9dc-4728-8b8c-e8ef02a1ee9b,7500kbps_2160p_60_0fps_hevc,bigbuck_bunny_8bit@display=saliency_crop_1080p
7500kbps_2160p_60_0fps_hevc,7500kbps_2160p_60_0fps_hevc,d85da860-fa57-4b89-a2ad-5cbf1516bfd0,7500kbps_2160p_60_0fps_h264,bigbuck_bunny_8bit@display=saliency_crop_1080p
7500kbps_2160p_60_0fps_hevc,7500kbps_2160p_60_0fps_h264,b4d6fecb-4a45-43c3-a51e-691ede25cfcf,7500kbps_2160p_60_0fps_hevc,bigbuck_bunny_8bit@display=saliency_crop_1080p
7500kbps_2160p_60_0fps_hevc,7500kbps_2160p_60_0fps_hevc,cff68967-a026-4470-968f-19fa1015c41f,7500kbps_2160p_60_0fps_h264,bigbuck_bunny_8bit@display=saliency_crop_1080p
,7500kbps_2160p_60_0fps_h264,fce4dde7-73a9-480b-94a1-7f57a9025844,7500kbps_2160p_60_0fps_hevc,bigbuck_bunny_8bit@display=saliency_crop_1080p
,7500kbps_2160p_60_0fps_hevc,a071bfc9-0054-4e60-900f-e62642ddcba2,7500kbps_2160p_60_0fps_h264,bigbuck_bunny_8bit@display=saliency_crop_1080p
7500kbps_2160p_59_94fps_vp9,7500kbps_2160p_59_94fps_hevc,d5b3225b-1683-4760-9902-48307d172560,7500kbps_2160p_59_94fps_vp9,water_netflix@display=saliency_crop_1080p
7500kbps_2160p_59_94fps_vp9,7500kbps_2160p_59_94fps_vp9,435274ef-40f3-442a-abd2-6a5abaebaef3,7500kbps_2160p_59_94fps_hevc,water_netflix@display=saliency_crop_1080p
7500kbps_2160p_59_94fps_vp9,7500kbps_2160p_59_94fps_hevc,55fa5073-aeee-4495-a4ec-a824377bdbbd,7500kbps_2160p_59_94fps_vp9,water_netflix@display=saliency_crop_1080p
7500kbps_2160p_59_94fps_vp9,7500kbps_2160p_59_94fps_hevc,47facdb7-8f96-48d5-9d84-36a4f32c2e0f,7500kbps_2160p_59_94fps_vp9,water_netflix@display=saliency_crop_1080p
7500kbps_2160p_59_94fps_vp9,7500kbps_2160p_59_94fps_vp9,55fa5073-aeee-4495-a4ec-a824377bdbbd,7500kbps_2160p_59_94fps_hevc,water_netflix@display=saliency_crop_1080p
7500kbps_2160p_59_94fps_vp9,7500kbps_2160p_59_94fps_vp9,dc5226b4-e62a-4aa0-80bf-c75e01797a04,7500kbps_2160p_59_94fps_hevc,water_netflix@display=saliency_crop_1080p
7500kbps_2160p_59_94fps_vp9,7500kbps_2160p_59_94fps_vp9,df67c483-280c-4304-8bdd-31d188e95ad1,7500kbps_2160p_59_94fps_hevc,water_netflix@display=saliency_crop_1080p
,7500kbps_2160p_59_94fps_hevc,a719e402-136d-4348-a0ac-429f879f2eb2,7500kbps_2160p_59_94fps_vp9,water_netflix@display=saliency_crop_1080p
7500kbps_2160p_59_94fps_vp9,7500kbps_2160p_59_94fps_hevc,2267cbce-dc73-4433-b1e5-fe5a1d81e92c,7500kbps_2160p_59_94fps_vp9,water_netflix@display=saliency_crop_1080p
7500kbps_2160p_59_94fps_vp9,7500kbps_2160p_59_94fps_hevc,69492b99-be44-44bb-b6fa-dd4f857ce1e4,7500kbps_2160p_59_94fps_vp9,water_netflix@display=saliency_crop_1080p
,40000kbps_2160p_60_0fps_h264,9db064a2-644b-4b4a-9b1f-95aa6d11e4b8,15000kbps_2160p_60_0fps_hevc,bigbuck_bunny_8bit@display=saliency_crop_1080p
,40000kbps_2160p_60_0fps_h264,bfbb51b1-e8d4-4c72-9eee-df98800786ab,15000kbps_2160p_60_0fps_hevc,bigbuck_bunny_8bit@display=saliency_crop_1080p
15000kbps_2160p_60_0fps_hevc,15000kbps_2160p_60_0fps_hevc,55fa5073-aeee-4495-a4ec-a824377bdbbd,40000kbps_2160p_60_0fps_h264,bigbuck_bunny_8bit@display=saliency_crop_1080p
,15000kbps_2160p_60_0fps_hevc,adfb0b65-e20e-42c2-812f-c10a2f8ca819,40000kbps_2160p_60_0fps_h264,bigbuck_bunny_8bit@display=saliency_crop_1080p
,40000kbps_2160p_60_0fps_h264,490b7759-0493-4dfb-8185-9bb7a72a312c,15000kbps_2160p_60_0fps_hevc,bigbuck_bunny_8bit@display=saliency_crop_1080p
15000kbps_2160p_60_0fps_hevc,40000kbps_2160p_60_0fps_h264,0886abae-5fda-4742-83ad-9b271b4d6d27,15000kbps_2160p_60_0fps_hevc,bigbuck_bunny_8bit@display=saliency_crop_1080p
40000kbps_2160p_60_0fps_h264,40000kbps_2160p_60_0fps_h264,bd065ae8-32ed-4fd2-8df9-0d3af240685a,15000kbps_2160p_60_0fps_hevc,bigbuck_bunny_8bit@display=saliency_crop_1080p
40000kbps_2160p_60_0fps_h264,15000kbps_2160p_60_0fps_hevc,bb06b457-3695-4dfe-bd9a-8799c390d5f5,40000kbps_2160p_60_0fps_h264,bigbuck_bunny_8bit@display=saliency_crop_1080p
,15000kbps_2160p_60_0fps_hevc,40441382-0a28-4985-858a-ea5e914d935e,40000kbps_2160p_60_0fps_h264,bigbuck_bunny_8bit@display=saliency_crop_1080p
,15000kbps_2160p_60_0fps_hevc,5d87fff4-4d5b-4178-b09c-0c88c316ce68,40000kbps_2160p_60_0fps_h264,bigbuck_bunny_8bit@display=saliency_crop_1080p
40000kbps_2160p_60_0fps_h264,40000kbps_2160p_60_0fps_h264,55fa5073-aeee-4495-a4ec-a824377bdbbd,15000kbps_2160p_60_0fps_hevc,bigbuck_bunny_8bit@display=saliency_crop_1080p
,15000kbps_2160p_60_0fps_hevc,10db7873-d266-40a2-b007-d4785e269302,40000kbps_2160p_60_0fps_h264,bigbuck_bunny_8bit@display=saliency_crop_1080p
15000kbps_2160p_60_0fps_hevc,40000kbps_2160p_60_0fps_h264,4689d8be-468a-4fba-883d-2bdaddde5ae2,15000kbps_2160p_60_0fps_hevc,bigbuck_bunny_8bit@display=saliency_crop_1080p
15000kbps_2160p_60_0fps_hevc,15000kbps_2160p_60_0fps_hevc,08835ce9-4b7b-4b76-9785-6f96bb4722e9,40000kbps_2160p_60_0fps_h264,bigbuck_bunny_8bit@display=saliency_crop_1080p
15000kbps_2160p_60_0fps_hevc,40000kbps_2160p_60_0fps_h264,eec51a24-5e68-44a0-b374-e8cbb3f8036f,15000kbps_2160p_60_0fps_hevc,bigbuck_bunny_8bit@display=saliency_crop_1080p
,40000kbps_2160p_60_0fps_h264,05786a41-3a51-4a0c-8d6b-8da7bdc3dbe2,15000kbps_2160p_60_0fps_hevc,bigbuck_bunny_8bit@display=saliency_crop_1080p
,15000kbps_2160p_60_0fps_hevc,915a58d5-f931-4a25-87fb-b4874fe7090d,40000kbps_2160p_60_0fps_h264,bigbuck_bunny_8bit@display=saliency_crop_1080p
40000kbps_2160p_60_0fps_h264,15000kbps_2160p_60_0fps_hevc,3f1af6f3-f488-44a3-9e1c-23978181b293,40000kbps_2160p_60_0fps_h264,bigbuck_bunny_8bit@display=saliency_crop_1080p
,15000kbps_2160p_60_0fps_hevc,610ab0d9-9cde-4b4a-9852-d6b4ea93639b,40000kbps_2160p_60_0fps_h264,bigbuck_bunny_8bit@display=saliency_crop_1080p
40000kbps_2160p_60_0fps_h264,15000kbps_2160p_60_0fps_hevc,0b9727a5-ad4a-41a2-8351-4dc748dba558,40000kbps_2160p_60_0fps_h264,bigbuck_bunny_8bit@display=saliency_crop_1080p
40000kbps_2160p_59_94fps_hevc,15000kbps_2160p_59_94fps_vp9,4eb9bc88-85f9-4c0f-8009-6bd316ebffd5,40000kbps_2160p_59_94fps_hevc,water_netflix@display=saliency_crop_1080p
40000kbps_2160p_59_94fps_hevc,15000kbps_2160p_59_94fps_vp9,d85da860-fa57-4b89-a2ad-5cbf1516bfd0,40000kbps_2160p_59_94fps_hevc,water_netflix@display=saliency_crop_1080p
40000kbps_2160p_59_94fps_hevc,15000kbps_2160p_59_94fps_vp9,55fa5073-aeee-4495-a4ec-a824377bdbbd,40000kbps_2160p_59_94fps_hevc,water_netflix@display=saliency_crop_1080p
40000kbps_2160p_59_94fps_hevc,15000kbps_2160p_59_94fps_vp9,e79701a4-cb3f-4dea-a942-af71815b9375,40000kbps_2160p_59_94fps_hevc,water_netflix@display=saliency_crop_1080p
,15000kbps_2160p_59_94fps_vp9,a79e4c27-99d0-4ce1-888c-2a8fabaa4192,40000kbps_2160p_59_94fps_hevc,water_netflix@display=saliency_crop_1080p
15000kbps_2160p_59_94fps_vp9,40000kbps_2160p_59_94fps_hevc,cb340fa7-0076-445f-a6fe-8bd2beb0907e,15000kbps_2160p_59_94fps_vp9,water_netflix@display=saliency_crop_1080p
40000kbps_2160p_59_94fps_hevc,40000kbps_2160p_59_94fps_hevc,3cee1a0a-027d-42c8-af53-09f7fc3c8ebf,15000kbps_2160p_59_94fps_vp9,water_netflix@display=saliency_crop_1080p
40000kbps_2160p_59_94fps_hevc,15000kbps_2160p_59_94fps_vp9,4e4dcf44-b9d4-490c-8059-cb3b7fc786f5,40000kbps_2160p_59_94fps_hevc,water_netflix@display=saliency_crop_1080p
15000kbps_2160p_59_94fps_vp9,15000kbps_2160p_59_94fps_vp9,23f74580-5f28-41fa-8cca-3050b975accd,40000kbps_2160p_59_94fps_hevc,water_netflix@display=saliency_crop_1080p
40000kbps_2160p_59_94fps_hevc,40000kbps_2160p_59_94fps_hevc,4273a338-0696-46ad-96e2-8e8885f77e32,15000kbps_2160p_59_94fps_vp9,water_netflix@display=saliency_crop_1080p
,7500kbps_2160p_59_94fps_h264,a0d6878e-8dee-4c43-b82b-a0a56eef2468,15000kbps_2160p_59_94fps_hevc,cutting_orange_tuil@display=saliency_crop_1080p
15000kbps_2160p_59_94fps_hevc,15000kbps_2160p_59_94fps_hevc,9a84a392-2096-4cc9-a95b-85056cc5c3e2,7500kbps_2160p_59_94fps_h264,cutting_orange_tuil@display=saliency_crop_1080p
,15000kbps_2160p_59_94fps_hevc,bea84d2c-0185-45b9-8209-e8ad64a95bf2,7500kbps_2160p_59_94fps_h264,cutting_orange_tuil@display=saliency_crop_1080p
7500kbps_2160p_59_94fps_h264,15000kbps_2160p_59_94fps_hevc,55fa5073-aeee-4495-a4ec-a824377bdbbd,7500kbps_2160p_59_94fps_h264,cutting_orange_tuil@display=saliency_crop_1080p
15000kbps_2160p_59_94fps_hevc,15000kbps_2160p_59_94fps_hevc,b9aef4f4-5cb8-47a2-bc34-99e73e7a1ac8,7500kbps_2160p_59_94fps_h264,cutting_orange_tuil@display=saliency_crop_1080p
15000kbps_2160p_59_94fps_hevc,15000kbps_2160p_59_94fps_hevc,82144775-764d-47f7-a596-f3d4456b6ba3,7500kbps_2160p_59_94fps_h264,cutting_orange_tuil@display=saliency_crop_1080p
,15000kbps_2160p_59_94fps_hevc,9db064a2-644b-4b4a-9b1f-95aa6d11e4b8,7500kbps_2160p_59_94fps_h264,cutting_orange_tuil@display=saliency_crop_1080p
,15000kbps_2160p_59_94fps_hevc,9db064a2-644b-4b4a-9b1f-95aa6d11e4b8,7500kbps_2160p_59_94fps_h264,cutting_orange_tuil@display=saliency_crop_1080p
7500kbps_2160p_59_94fps_h264,15000kbps_2160p_59_94fps_hevc,77d4b9eb-fd62-414b-bdc0-8e6ea5443f81,7500kbps_2160p_59_94fps_h264,cutting_orange_tuil@display=saliency_crop_1080p
,15000kbps_2160p_59_94fps_hevc,02c9ed78-4004-4087-acf5-787a1d094403,7500kbps_2160p_59_94fps_h264,cutting_orange_tuil@display=saliency_crop_1080p
40000kbps_2160p_60_0fps_h264,15000kbps_2160p_60_0fps_hevc,543ce879-60bb-4cdd-9292-6176c2aa0718,40000kbps_2160p_60_0fps_h264,bigbuck_bunny_8bit@display=saliency_crop_1080p
40000kbps_2160p_60_0fps_h264,15000kbps_2160p_60_0fps_hevc,7d46feb1-4be6-4cb5-83cb-d294fb5f69bd,40000kbps_2160p_60_0fps_h264,bigbuck_bunny_8bit@display=saliency_crop_1080p
