answer,left_method,participant,right_method,test_case
2160p_60hz_q_33,2160p_60hz_q_33,ae660d61-1dea-4453-a1dc-eff16e8e22e5,2160p_60hz_q_45,Dancers@display=center_crop_720p
2160p_60hz_q_33,2160p_60hz_q_45,a102e67d-1545-4c03-8e86-bb276471e82d,2160p_60hz_q_33,Dancers@display=center_crop_720p
2160p_60hz_q_33,2160p_60hz_q_33,f30aeee2-e69b-4537-bda9-adf635b6eba8,2160p_60hz_q_45,Dancers@display=center_crop_720p
2160p_60hz_q_33,2160p_60hz_q_33,05180449-85e7-4927-8f2b-4f08420eb8ff,2160p_60hz_q_45,Dancers@display=center_crop_720p
2160p_60hz_q_33,2160p_60hz_q_33,ab15a64a-8b9e-464b-bbf2-4d33017fd211,2160p_60hz_q_45,Dancers@display=center_crop_720p
2160p_60hz_q_33,2160p_60hz_q_33,d6f5dd83-f784-45a3-90c2-b5ba120eaed3,2160p_60hz_q_45,Dancers@display=center_crop_720p
2160p_60hz_q_33,2160p_60hz_q_33,ab722bff-e40a-4e78-b8a6-bded60873edc,2160p_60hz_q_45,Dancers@display=center_crop_720p
2160p_60hz_q_33,2160p_60hz_q_45,5a65a70d-83d5-42e3-bd0b-8fafbef3b34f,2160p_60hz_q_33,Dancers@display=center_crop_720p
2160p_60hz_q_33,2160p_60hz_q_33,cc1393f0-5519-45c6-9855-3f69b4a395c2,2160p_60hz_q_45,Dancers@display=center_crop_720p
2160p_60hz_q_33,2160p_60hz_q_45,0f58ba0d-2f42-4ea7-87f2-9b0d02582cef,2160p_60hz_q_33,Dancers@display=center_crop_720p
2160p_60hz_q_45,2160p_60hz_q_51,ae660d61-1dea-4453-a1dc-eff16e8e22e5,2160p_60hz_q_45,SeaRock@display=center_crop_720p
2160p_60hz_q_45,2160p_60hz_q_45,7311082d-c721-4987-a8bb-f12dbdcb230c,2160p_60hz_q_51,SeaRock@display=center_crop_720p
2160p_60hz_q_45,2160p_60hz_q_45,aadf3c63-6682-46ec-be1f-ef0a1812dbb0,2160p_60hz_q_51,SeaRock@display=center_crop_720p
2160p_60hz_q_45,2160p_60hz_q_45,ae9b2532-277b-45fd-92b4-a14764a1e19c,2160p_60hz_q_51,SeaRock@display=center_crop_720p
,2160p_60hz_q_51,016d815d-2fa5-4cd3-90d6-9ee3ed1ac5ed,2160p_60hz_q_45,SeaRock@display=center_crop_720p
2160p_60hz_q_45,2160p_60hz_q_51,a69d2697-8795-442c-b8c6-390a03bcd7c8,2160p_60hz_q_45,SeaRock@display=center_crop_720p
2160p_60hz_q_45,2160p_60hz_q_51,78419f3c-bd18-4e8d-93b1-d8f427ff3758,2160p_60hz_q_45,SeaRock@display=center_crop_720p
2160p_60hz_q_45,2160p_60hz_q_45,f7a18786-dd7b-4feb-9444-1e6c05f21c53,2160p_60hz_q_51,SeaRock@display=center_crop_720p
2160p_60hz_q_45,2160p_60hz_q_51,2831be39-194b-4671-bfbd-0cb30068c248,2160p_60hz_q_45,SeaRock@display=center_crop_720p
2160p_60hz_q_45,2160p_60hz_q_45,89e28281-dc62-49a6-8ea9-1e7c6c9a6526,2160p_60hz_q_51,SeaRock@display=center_crop_720p
2160p_60hz_q_33,2160p_60hz_q_33,ae660d61-1dea-4453-a1dc-eff16e8e22e5,2160p_60hz_q_37,Dinner@display=center_crop_720p
2160p_60hz_q_33,2160p_60hz_q_33,37d900f7-f6c4-4406-96fc-e88c041ece66,2160p_60hz_q_37,Dinner@display=center_crop_720p
2160p_60hz_q_33,2160p_60hz_q_37,aadf3c63-6682-46ec-be1f-ef0a1812dbb0,2160p_60hz_q_33,Dinner@display=center_crop_720p
2160p_60hz_q_37,2160p_60hz_q_37,7abfed58-8f6f-44c4-a59b-9e8099bb1ae8,2160p_60hz_q_33,Dinner@display=center_crop_720p
2160p_60hz_q_33,2160p_60hz_q_37,4026e2f6-6e53-4f54-b8fc-0e057ea3c522,2160p_60hz_q_33,Dinner@display=center_crop_720p
2160p_60hz_q_33,2160p_60hz_q_33,806e6c58-8f1d-4a5f-ba24-15ce831f4c52,2160p_60hz_q_37,Dinner@display=center_crop_720p
2160p_60hz_q_33,2160p_60hz_q_37,93621d64-432c-4c41-a8c0-816ebb2a2cc6,2160p_60hz_q_33,Dinner@display=center_crop_720p
2160p_60hz_q_33,2160p_60hz_q_37,0fce1114-fa16-49f8-af49-3ad6b0156e36,2160p_60hz_q_33,Dinner@display=center_crop_720p
2160p_60hz_q_33,2160p_60hz_q_37,d8bab031-6388-47f3-90b7-f033043f7d3c,2160p_60hz_q_33,Dinner@display=center_crop_720p
,2160p_60hz_q_37,ea4b3507-bc34-4274-8407-202d5fddd023,2160p_60hz_q_33,Dinner@display=center_crop_720p
1080p_60hz_q_41,2160p_60hz_q_49,ae660d61-1dea-4453-a1dc-eff16e8e22e5,1080p_60hz_q_41,Ritual@display=center_crop_720p
1080p_60hz_q_41,1080p_60hz_q_41,af07b037-a141-48b0-82d9-d903122084d3,2160p_60hz_q_49,Ritual@display=center_crop_720p
1080p_60hz_q_41,2160p_60hz_q_49,42bb79d5-863d-4374-a6f7-002ee3620c75,1080p_60hz_q_41,Ritual@display=center_crop_720p
1080p_60hz_q_41,2160p_60hz_q_49,9bcbce75-e042-4728-b45a-b82f61269873,1080p_60hz_q_41,Ritual@display=center_crop_720p
,1080p_60hz_q_41,5e3cc051-ea93-4ac5-95f5-05c362fe8357,2160p_60hz_q_49,Ritual@display=center_crop_720p
1080p_60hz_q_41,1080p_60hz_q_41,d63e6c5b-776a-405d-a217-f6b90f8ed267,2160p_60hz_q_49,Ritual@display=center_crop_720p
,1080p_60hz_q_41,a5582986-c995-4263-a90e-099c863d55cd,2160p_60hz_q_49,Ritual@display=center_crop_720p
1080p_60hz_q_41,2160p_60hz_q_49,b3d978bf-8655-4597-9ac9-281806ddf3d1,1080p_60hz_q_41,Ritual@display=center_crop_720p
1080p_60hz_q_41,2160p_60hz_q_49,aee3d7b8-955d-457f-bee0-135247146a37,1080p_60hz_q_41,Ritual@display=center_crop_720p
1080p_60hz_q_41,1080p_60hz_q_41,88cd11a4-25a5-46a2-9b17-fae1b4dcfd78,2160p_60hz_q_49,Ritual@display=center_crop_720p
2160p_60hz_q_35,2160p_60hz_q_35,ae660d61-1dea-4453-a1dc-eff16e8e22e5,2160p_60hz_q_45,Monkeys@display=center_crop_720p
2160p_60hz_q_35,2160p_60hz_q_45,6f091849-5665-448d-a14a-53fb1cce496a,2160p_60hz_q_35,Monkeys@display=center_crop_720p
2160p_60hz_q_35,2160p_60hz_q_45,fe50bf90-3e85-4d5e-8860-260c6ab72412,2160p_60hz_q_35,Monkeys@display=center_crop_720p
2160p_60hz_q_35,2160p_60hz_q_45,37d900f7-f6c4-4406-96fc-e88c041ece66,2160p_60hz_q_35,Monkeys@display=center_crop_720p
2160p_60hz_q_35,2160p_60hz_q_35,e8d2a69d-3783-4118-a778-b85faa40cf19,2160p_60hz_q_45,Monkeys@display=center_crop_720p
2160p_60hz_q_35,2160p_60hz_q_35,6ac081e4-8d0f-4c43-9f34-14036f6e89c6,2160p_60hz_q_45,Monkeys@display=center_crop_720p
2160p_60hz_q_35,2160p_60hz_q_45,d6f5dd83-f784-45a3-90c2-b5ba120eaed3,2160p_60hz_q_35,Monkeys@display=center_crop_720p
2160p_60hz_q_35,2160p_60hz_q_35,bd5e2b36-7c0c-4272-8e43-b5fc9db55ee6,2160p_60hz_q_45,Monkeys@display=center_crop_720p
2160p_60hz_q_35,2160p_60hz_q_35,6bb5c87c-67c5-489e-b44e-5fd71fc160dd,2160p_60hz_q_45,Monkeys@display=center_crop_720p
2160p_60hz_q_35,2160p_60hz_q_35,eb33f69e-2048-4e1f-ac01-8908cf7f04e6,2160p_60hz_q_45,Monkeys@display=center_crop_720p
2160p_60hz_q_27,2160p_60hz_q_37,ae660d61-1dea-4453-a1dc-eff16e8e22e5,2160p_60hz_q_27,Tunnel@display=center_crop_720p
,2160p_60hz_q_27,110ecbf0-7eb9-4245-99a4-b7d99c85f818,2160p_60hz_q_37,Tunnel@display=center_crop_720p
2160p_60hz_q_27,2160p_60hz_q_37,aa24d7a2-fa68-4ed1-b9ff-edfd7e29fcda,2160p_60hz_q_27,Tunnel@display=center_crop_720p
2160p_60hz_q_37,2160p_60hz_q_27,5e3cc051-ea93-4ac5-95f5-05c362fe8357,2160p_60hz_q_37,Tunnel@display=center_crop_720p
2160p_60hz_q_27,2160p_60hz_q_37,16f070ba-408e-4a5b-9e1a-ec188011abaa,2160p_60hz_q_27,Tunnel@display=center_crop_720p
2160p_60hz_q_27,2160p_60hz_q_37,4bd190ab-ee50-4418-8992-bbc919d6476e,2160p_60hz_q_27,Tunnel@display=center_crop_720p
2160p_60hz_q_37,2160p_60hz_q_37,bb072145-8d0e-4239-ae86-ce278934c602,2160p_60hz_q_27,Tunnel@display=center_crop_720p
2160p_60hz_q_37,2160p_60hz_q_27,8c7dd417-c1d5-4858-a40c-0be8aed8209c,2160p_60hz_q_37,Tunnel@display=center_crop_720p
,2160p_60hz_q_37,be8269b7-ecef-4b67-984c-742658872c4a,2160p_60hz_q_27,Tunnel@display=center_crop_720p
,2160p_60hz_q_37,6b9d4012-869b-4c9e-9bdf-9a6fb36ed88f,2160p_60hz_q_27,Tunnel@display=center_crop_720p
2160p_60hz_q_37,2160p_60hz_q_37,bea6261f-b7a0-4813-9ebc-f38b988c9860,2160p_60hz_q_49,Yacht@display=center_crop_720p
2160p_60hz_q_37,2160p_60hz_q_37,62a493fb-78d7-44a5-826c-8ba8a9dfc02e,2160p_60hz_q_49,Yacht@display=center_crop_720p
2160p_60hz_q_37,2160p_60hz_q_37,ae660d61-1dea-4453-a1dc-eff16e8e22e5,2160p_60hz_q_49,Yacht@display=center_crop_720p
2160p_60hz_q_37,2160p_60hz_q_49,ae9b2532-277b-45fd-92b4-a14764a1e19c,2160p_60hz_q_37,Yacht@display=center_crop_720p
2160p_60hz_q_37,2160p_60hz_q_37,32f0fdc8-9c99-454b-a6c6-a18627aa8110,2160p_60hz_q_49,Yacht@display=center_crop_720p
2160p_60hz_q_37,2160p_60hz_q_49,b721d85e-a03c-4537-bd54-bf4e8f124107,2160p_60hz_q_37,Yacht@display=center_crop_720p
