answer,left_method,participant,right_method,test_case
A_02_03,A_02_03,12b70005-a6df-428d-ba8d-61bfcca6b3e6,V_02_02,S06@display=downscale_720p
,A_02_03,426e4e11-dbc4-47c8-a89b-2ed4d3cb597e,V_02_02,S06@display=downscale_720p
A_02_03,A_02_03,d58415da-0d3b-4742-8e5c-6bb87c037164,V_02_02,S06@display=downscale_720p
V_02_02,V_02_02,359f8cd0-ea83-4173-9c1d-adc016cd83bf,A_02_03,S06@display=downscale_720p
V_02_02,V_02_02,12b70005-a6df-428d-ba8d-61bfcca6b3e6,A_02_03,S06@display=downscale_720p
A_02_03,A_02_03,d58415da-0d3b-4742-8e5c-6bb87c037164,V_02_02,S06@display=downscale_720p
V_02_02,V_02_02,e32f3dd3-7c36-4fb5-aae3-e1dc8cf0a68a,A_02_03,S06@display=downscale_720p
,A_02_03,c7b79199-ca4b-4048-a7d5-4401ff5a49bc,V_02_02,S06@display=downscale_720p
A_02_03,A_02_03,2be14a99-818f-473e-89cc-8f1746a971e3,V_02_02,S06@display=downscale_720p
,V_02_02,e6ff5fc3-0b24-47f9-9c52-d9a3d37c9148,A_02_03,S06@display=downscale_720p
H_02_04,A_02_04,7e165902-842d-414b-8140-1eda62ac6084,H_02_04,S07@display=downscale_720p
,H_02_04,e06ce932-d5fa-4f96-869c-cc3e9e04563a,A_02_04,S07@display=downscale_720p
H_02_04,H_02_04,f59f4a55-0e1a-4271-b953-522aa311d7c2,A_02_04,S07@display=downscale_720p
H_02_04,A_02_04,c3ba8c76-10c3-4e6d-a9b4-5b0da7f8e7ed,H_02_04,S07@display=downscale_720p
H_02_04,A_02_04,1d9a55c4-5c4b-4c0e-819f-895b41ba9e34,H_02_04,S07@display=downscale_720p
H_02_04,H_02_04,d1a0ff66-a122-4ee7-ab14-21885df890cc,A_02_04,S07@display=downscale_720p
H_02_04,H_02_04,980d2d8b-ef14-4422-9c2e-7fe3cf484d55,A_02_04,S07@display=downscale_720p
H_02_04,H_02_04,5b9ca96e-edc8-405a-a9be-1287556f79d0,A_02_04,S07@display=downscale_720p
H_02_04,A_02_04,dab2b15c-9662-4b7b-9096-0a5c8a1a239c,H_02_04,S07@display=downscale_720p
H_02_04,A_02_04,5edb57c4-b7b8-4894-a068-153dee269cc9,H_02_04,S07@display=downscale_720p
V_02_02,A_02_04,2d3f4833-6f28-45dd-9bf3-fbf1b248567b,V_02_02,S05@display=downscale_720p
V_02_02,V_02_02,46a4e78f-d4fc-4fd0-a6be-a06f2aa2bc5c,A_02_04,S05@display=downscale_720p
V_02_02,A_02_04,151fa694-7e29-4fdd-b333-3af72af29b59,V_02_02,S05@display=downscale_720p
V_02_02,A_02_04,501e8cf2-7ae2-4e2a-a7f6-84d5b2d3a2b8,V_02_02,S05@display=downscale_720p
V_02_02,V_02_02,0ec4d086-2348-4fdb-9d61-f799c0e71d0d,A_02_04,S05@display=downscale_720p
V_02_02,A_02_04,1777dbd7-4e7a-428e-aa4a-c2ea051358a7,V_02_02,S05@display=downscale_720p
V_02_02,A_02_04,aea7d3f7-d4cf-4563-a756-091c9b73e566,V_02_02,S05@display=downscale_720p
V_02_02,A_02_04,4907a83e-7fbc-43f4-b2e8-6af4eac64a3f,V_02_02,S05@display=downscale_720p
V_02_02,A_02_04,46a4e78f-d4fc-4fd0-a6be-a06f2aa2bc5c,V_02_02,S05@display=downscale_720p
V_02_02,A_02_04,abfc0a67-2b4a-46b4-a852-ebb494a7a48a,V_02_02,S05@display=downscale_720p
H_02_02,H_02_02,9f963951-635a-4042-a6b5-e243a1381162,H_02_04,S05@display=downscale_720p
H_02_02,H_02_04,5c17d573-7890-4777-af93-210e73e46398,H_02_02,S05@display=downscale_720p
H_02_02,H_02_02,f23c238b-c6fd-4b79-9621-659d5e566199,H_02_04,S05@display=downscale_720p
H_02_02,H_02_02,92192d18-7dae-4af5-9bfd-3b6ab0bf7eb5,H_02_04,S05@display=downscale_720p
H_02_02,H_02_04,004b6139-6c81-45b2-9391-18688c331f62,H_02_02,S05@display=downscale_720p
H_02_02,H_02_02,7508c3e9-5ed3-45cd-ad54-39e3b622eb2b,H_02_04,S05@display=downscale_720p
H_02_02,H_02_02,4b5adfad-5fe8-43f2-9582-f747c6b12739,H_02_04,S05@display=downscale_720p
H_02_02,H_02_02,91c358be-3404-4c42-ae47-e5c1c9db0340,H_02_04,S05@display=downscale_720p
H_02_02,H_02_02,cc358bbb-e39a-4d44-9a97-d3d999119b26,H_02_04,S05@display=downscale_720p
H_02_02,H_02_04,6969072a-1fb0-41af-a4cb-dadc3bbef231,H_02_02,S05@display=downscale_720p
,H_02_03,2830b99e-f318-4d99-93fe-f2016795d39f,A_02_02,S08@display=downscale_720p
,A_02_02,35b15a79-96be-4c2d-bfd4-4df6869aa64f,H_02_03,S08@display=downscale_720p
,H_02_03,2830b99e-f318-4d99-93fe-f2016795d39f,A_02_02,S08@display=downscale_720p
,A_02_02,67b6f57b-d672-41b5-a803-6f71cf06c370,H_02_03,S08@display=downscale_720p
,A_02_02,2367618d-fdb1-4a3c-98cf-155b1b95c446,H_02_03,S08@display=downscale_720p
A_02_02,A_02_02,81dd0d37-aee0-42fb-8a8d-4e4506093702,H_02_03,S08@display=downscale_720p
A_02_02,H_02_03,fe9c4979-ae46-4523-9b87-d5d4993bd930,A_02_02,S08@display=downscale_720p
,A_02_02,09405b52-5b6a-4fde-84c6-007c1669658d,H_02_03,S08@display=downscale_720p
,H_02_03,46a4e78f-d4fc-4fd0-a6be-a06f2aa2bc5c,A_02_02,S08@display=downscale_720p
A_02_02,H_02_03,f26c40ba-4533-45e9-ba77-0d4eef61ffff,A_02_02,S08@display=downscale_720p
,V_02_02,ad9c36d7-964f-42ad-aaf8-fba03f1ff2a3,H_02_03,S06@display=downscale_720p
V_02_02,V_02_02,ac8558b8-e03d-408b-aec0-5142f76320d1,H_02_03,S06@display=downscale_720p
V_02_02,V_02_02,b17720dd-7282-4c5e-bd93-2d1437ff43f9,H_02_03,S06@display=downscale_720p
,V_02_02,22c8577a-31f9-44b4-a7f4-3435c213e41b,H_02_03,S06@display=downscale_720p
V_02_02,H_02_03,75be14b8-091b-4640-9769-677f989f7497,V_02_02,S06@display=downscale_720p
