answer,left_method,participant,right_method,test_case
V_02_04,A_02_04,33cf8e3b-3960-4842-9261-d92a361c48cb,V_02_04,S04@display=center_crop_720p
V_02_04,A_02_04,c37cff0c-4e70-476c-ac37-29991aa8db72,V_02_04,S04@display=center_crop_720p
V_02_04,A_02_04,cb026b28-ca92-40a8-b2d6-5173b93bbf45,V_02_04,S04@display=center_crop_720p
V_02_04,A_02_04,1c125546-19c6-4aee-86d8-ba206fd5025b,V_02_04,S04@display=center_crop_720p
V_02_04,V_02_04,1c125546-19c6-4aee-86d8-ba206fd5025b,A_02_04,S04@display=center_crop_720p
V_02_04,V_02_04,702d9fa9-e480-4eef-92eb-c42dd02296ba,A_02_04,S04@display=center_crop_720p
V_02_04,A_02_04,0c559406-d467-49dc-b0c2-809d82563d59,V_02_04,S04@display=center_crop_720p
V_02_04,V_02_04,1c125546-19c6-4aee-86d8-ba206fd5025b,A_02_04,S04@display=center_crop_720p
V_02_04,V_02_04,43bcddb6-95e6-4421-abe8-2954e2e35693,A_02_04,S04@display=center_crop_720p
V_02_04,A_02_04,8c0f45f7-8bc7-48f4-a34f-3429242531da,V_02_04,S04@display=center_crop_720p
A_02_02,V_02_04,ad43779b-755d-4f0b-aa4e-733ac1869863,A_02_02,S04@display=center_crop_720p
A_02_02,A_02_02,2da170b5-8dfa-4d2d-b9f8-fd7506deffda,V_02_04,S04@display=center_crop_720p
A_02_02,A_02_02,6f5bf410-1287-498b-93fd-fcd49eb95b89,V_02_04,S04@display=center_crop_720p
A_02_02,A_02_02,1c125546-19c6-4aee-86d8-ba206fd5025b,V_02_04,S04@display=center_crop_720p
A_02_02,A_02_02,c37cff0c-4e70-476c-ac37-29991aa8db72,V_02_04,S04@display=center_crop_720p
A_02_02,A_02_02,20874048-bee9-4527-adf2-985a85c84b84,V_02_04,S04@display=center_crop_720p
A_02_02,A_02_02,1c125546-19c6-4aee-86d8-ba206fd5025b,V_02_04,S04@display=center_crop_720p
A_02_02,V_02_04,1c125546-19c6-4aee-86d8-ba206fd5025b,A_02_02,S04@display=center_crop_720p
A_02_02,V_02_04,d9aa5b49-40a0-48d8-a9f9-e8a242d030c0,A_02_02,S04@display=center_crop_720p
A_02_02,V_02_04,6f5bf410-1287-498b-93fd-fcd49eb95b89,A_02_02,S04@display=center_crop_720p
,V_02_02,1c125546-19c6-4aee-86d8-ba206fd5025b,A_02_02,S04@display=center_crop_720p
,A_02_02,1c125546-19c6-4aee-86d8-ba206fd5025b,V_02_02,S04@display=center_crop_720p
,V_02_02,03ae7dab-2e29-46c2-ad53-570b2e94c3f7,A_02_02,S04@display=center_crop_720p
A_02_02,V_02_02,0dea3d87-dd72-47bd-be91-253502f1cf00,A_02_02,S04@display=center_crop_720p
,V_02_02,725c8321-7ae4-4991-bfff-143ce3bfd948,A_02_02,S04@display=center_crop_720p
,A_02_02,287a0929-8ff8-4a3c-96c8-3184454ff7be,V_02_02,S04@display=center_crop_720p
V_02_02,A_02_02,1c125546-19c6-4aee-86d8-ba206fd5025b,V_02_02,S04@display=center_crop_720p
,V_02_02,25dcd5cd-304b-4fa4-8e58-221ac22b76f7,A_02_02,S04@display=center_crop_720p
,V_02_02,1c125546-19c6-4aee-86d8-ba206fd5025b,A_02_02,S04@display=center_crop_720p
A_02_02,V_02_02,7dbfac8d-77b6-4823-8511-cebcc8b1e2e2,A_02_02,S04@display=center_crop_720p
A_02_02,H_02_03,51e6d5e4-b0a0-4801-ae8f-81ef582e6b76,A_02_02,S04@display=center_crop_720p
H_02_03,H_02_03,0c559406-d467-49dc-b0c2-809d82563d59,A_02_02,S04@display=center_crop_720p
A_02_02,A_02_02,51e6d5e4-b0a0-4801-ae8f-81ef582e6b76,H_02_03,S04@display=center_crop_720p
A_02_02,A_02_02,8c703c9b-832e-42a7-ab16-6fa8bd32b5d9,H_02_03,S04@display=center_crop_720p
A_02_02,H_02_03,e723cf96-9a76-4cb8-be8c-c3bd0d5567f2,A_02_02,S04@display=center_crop_720p
A_02_02,A_02_02,8c0f45f7-8bc7-48f4-a34f-3429242531da,H_02_03,S04@display=center_crop_720p
A_02_02,A_02_02,e723cf96-9a76-4cb8-be8c-c3bd0d5567f2,H_02_03,S04@display=center_crop_720p
A_02_02,H_02_03,e723cf96-9a76-4cb8-be8c-c3bd0d5567f2,A_02_02,S04@display=center_crop_720p
A_02_02,A_02_02,f52767af-20d7-4a4b-afe8-79b4f821dc83,H_02_03,S04@display=center_crop_720p
A_02_02,A_02_02,e723cf96-9a76-4cb8-be8c-c3bd0d5567f2,H_02_03,S04@display=center_crop_720p
V_02_02,V_02_02,72d0f8b5-5992-402a-9849-242b8b4ae29f,H_02_02,S04@display=center_crop_720p
V_02_02,H_02_02,51e6d5e4-b0a0-4801-ae8f-81ef582e6b76,V_02_02,S04@display=center_crop_720p
V_02_02,H_02_02,52aa537c-0472-4a13-9f84-58c5a6aee56b,V_02_02,S04@display=center_crop_720p
,H_02_02,51e6d5e4-b0a0-4801-ae8f-81ef582e6b76,V_02_02,S04@display=center_crop_720p
H_02_02,H_02_02,e723cf96-9a76-4cb8-be8c-c3bd0d5567f2,V_02_02,S04@display=center_crop_720p
V_02_02,V_02_02,6f5bf410-1287-498b-93fd-fcd49eb95b89,H_02_02,S04@display=center_crop_720p
H_02_02,H_02_02,e723cf96-9a76-4cb8-be8c-c3bd0d5567f2,V_02_02,S04@display=center_crop_720p
,H_02_02,e723cf96-9a76-4cb8-be8c-c3bd0d5567f2,V_02_02,S04@display=center_crop_720p
,V_02_02,36a2dea4-3234-4b63-83cd-7e54b1d43197,H_02_02,S04@display=center_crop_720p
V_02_02,H_02_02,51e6d5e4-b0a0-4801-ae8f-81ef582e6b76,V_02_02,S04@display=center_crop_720p
,H_02_02,51e6d5e4-b0a0-4801-ae8f-81ef582e6b76,A_02_02,S08@display=center_crop_720p
,H_02_02,03ae7dab-2e29-46c2-ad53-570b2e94c3f7,A_02_02,S08@display=center_crop_720p
,H_02_02,5cc7167a-5a0b-4170-9c50-d5c86291a202,A_02_02,S08@display=center_crop_720p
,H_02_02,02b49f8f-15f7-45e4-80e1-eabc55ea5337,A_02_02,S08@display=center_crop_720p
A_02_02,H_02_02,ae21c489-bc29-40f7-be57-b2187218b020,A_02_02,S08@display=center_crop_720p
,A_02_02,efedec8f-8f85-458d-9ec6-c435566b08a5,H_02_02,S08@display=center_crop_720p
,H_02_02,e723cf96-9a76-4cb8-be8c-c3bd0d5567f2,A_02_02,S08@display=center_crop_720p
,H_02_02,51e6d5e4-b0a0-4801-ae8f-81ef582e6b76,A_02_02,S08@display=center_crop_720p
H_02_02,H_02_02,52cd7e58-511d-4311-a136-a864ba135416,A_02_02,S08@display=center_crop_720p
,A_02_02,fe5fbdf0-7b9f-4e64-b9eb-57e46167cb61,H_02_02,S08@display=center_crop_720p
V_02_02,V_02_02,51e6d5e4-b0a0-4801-ae8f-81ef582e6b76,V_02_03,S08@display=center_crop_720p
V_02_02,V_02_02,c6411ef0-cc19-45be-bbf0-83c8f3f97c01,V_02_03,S08@display=center_crop_720p
V_02_02,V_02_03,f25a29cd-dbaa-4e59-81b1-36d2295857b8,V_02_02,S08@display=center_crop_720p
V_02_02,V_02_03,7e1d84bc-0f4d-4977-85c4-1cd88547ba7b,V_02_02,S08@display=center_crop_720p
V_02_03,V_02_02,964a020d-da87-4184-ba93-409e38cd696b,V_02_03,S08@display=center_crop_720p
V_02_02,V_02_02,bb998686-afa0-49d0-8135-a41c693507ec,V_02_03,S08@display=center_crop_720p
,V_02_03,1aebbaa1-f67b-4978-8db5-4d94850956d4,V_02_02,S08@display=center_crop_720p
