answer,left_method,participant,right_method,test_case
13_50fps,13_50fps,b2630c4b-21ac-409f-864d-5df68aa357fb,6_50fps,sh@display=manual
6_50fps,6_50fps,eba1130b-190e-4f03-a846-e3d1aeba7160,13_50fps,sh@display=manual
6_50fps,6_50fps,9f5623e6-20a0-40ef-a17d-16e0e6e145c7,13_50fps,sh@display=manual
6_50fps,6_50fps,07e00ce1-e765-4ae7-98c9-30c6b7b396f3,13_50fps,sh@display=manual
13_50fps,6_50fps,1710db04-9d13-4b7d-84a5-f24509ddf432,13_50fps,sh@display=manual
13_50fps,6_50fps,81de79d2-290d-4202-b959-27ff514d205b,13_50fps,sh@display=manual
13_50fps,6_50fps,0310fabb-6755-418d-b8fc-896fb374f5ca,13_50fps,sh@display=manual
6_50fps,6_50fps,a4603a1e-2ddc-4039-bca2-4621d36baedc,13_50fps,sh@display=manual
13_50fps,13_50fps,cf3ce63f-2b50-44de-8e3a-af806a9986b8,6_50fps,sh@display=manual
13_50fps,13_50fps,5d7b8d94-bb47-483f-943c-651e302509d7,6_50fps,sh@display=manual
11_25fps,11_25fps,0829cf66-ddeb-4e13-b741-a683d02796ae,16_25fps,rh@display=manual
11_25fps,11_25fps,0829cf66-ddeb-4e13-b741-a683d02796ae,16_25fps,rh@display=manual
11_25fps,16_25fps,b374ddd9-87f4-4d9d-85c5-bef99f744260,11_25fps,rh@display=manual
11_25fps,11_25fps,2d7c1e59-a369-439a-9551-800e397e4abc,16_25fps,rh@display=manual
11_25fps,16_25fps,b2630c4b-21ac-409f-864d-5df68aa357fb,11_25fps,rh@display=manual
11_25fps,11_25fps,0829cf66-ddeb-4e13-b741-a683d02796ae,16_25fps,rh@display=manual
11_25fps,11_25fps,acd35903-9eb7-48af-81c3-8e80dfbccbb0,16_25fps,rh@display=manual
11_25fps,11_25fps,39bbc1f6-57f7-4380-a6d0-dc537c02c7c1,16_25fps,rh@display=manual
11_25fps,11_25fps,795229ef-0b2c-4070-bc45-d72fef3da3f7,16_25fps,rh@display=manual
11_25fps,11_25fps,f19569cb-f145-4739-8f08-c65cfbe329cd,16_25fps,rh@display=manual
,2_25fps,8148d17a-ccca-489f-ab69-76a68ec4d769,13_25fps,rb@display=manual
,2_25fps,43fadbfd-6302-4432-8350-19220803582b,13_25fps,rb@display=manual
,2_25fps,4ffc815c-5780-4aff-8a51-9102f0d29f04,13_25fps,rb@display=manual
13_25fps,2_25fps,7cccc36f-4a91-43e8-8d10-63f3abebd04f,13_25fps,rb@display=manual
13_25fps,13_25fps,65d8f769-097a-45ed-b82a-81a4a8a9bb31,2_25fps,rb@display=manual
13_25fps,13_25fps,b2630c4b-21ac-409f-864d-5df68aa357fb,2_25fps,rb@display=manual
13_25fps,13_25fps,b2630c4b-21ac-409f-864d-5df68aa357fb,2_25fps,rb@display=manual
13_25fps,2_25fps,c9ce4b60-07ae-4873-b01e-8978cd5f5f0b,13_25fps,rb@display=manual
,13_25fps,36433005-9537-4865-aad0-2991ec09ede1,2_25fps,rb@display=manual
13_25fps,2_25fps,b2630c4b-21ac-409f-864d-5df68aa357fb,13_25fps,rb@display=manual
11_25fps,3_25fps,c766c672-fa9b-4242-8986-c6715e9e9fc4,11_25fps,bs@display=manual
11_25fps,3_25fps,efbd7429-528a-425a-911a-a082eb344fa7,11_25fps,bs@display=manual
,3_25fps,65d8f769-097a-45ed-b82a-81a4a8a9bb31,11_25fps,bs@display=manual
11_25fps,3_25fps,0829cf66-ddeb-4e13-b741-a683d02796ae,11_25fps,bs@display=manual
11_25fps,3_25fps,09a20e99-2af8-40a0-8aa9-caf39feba959,11_25fps,bs@display=manual
11_25fps,11_25fps,fa3b316c-0d2b-4262-a36e-a74df52aa8ca,3_25fps,bs@display=manual
