answer,left_method,participant,right_method,test_case
R5,R5,0b7a0119-059f-4e1d-ad31-b02c334f46b1,R2,Mobile@display=saliency_crop_720p
R5,R2,b3162290-869f-4769-b470-8d2ec15f49c8,R5,Mobile@display=saliency_crop_720p
R2,R5,89c86263-551a-45a8-98ed-da85069c52cd,R2,Mobile@display=saliency_crop_720p
R5,R5,7e04804d-aea8-4485-a4e9-dc9bb4228542,R2,Mobile@display=saliency_crop_720p
,R5,e31059d9-bef0-476f-a45d-5e7896d8e306,R2,Mobile@display=saliency_crop_720p
R5,R5,0b1fc41b-322f-4aef-b351-3486e5787f69,R2,Mobile@display=saliency_crop_720p
R5,R2,2754ece0-2691-4586-94bd-8548288a77ce,R5,Mobile@display=saliency_crop_720p
R5,R2,f1cb2cc7-888f-4e68-b3f1-b266be4cddc3,R5,Mobile@display=saliency_crop_720p
R6,R4,741f8ac1-2a62-48f7-b028-0925baec2441,R6,Wood@display=saliency_crop_720p
R4,R6,0f88c0c9-72ba-4659-95dc-9720cd2bf6be,R4,Wood@display=saliency_crop_720p
R6,R6,2016b457-b3ea-4362-8268-5d9ccb7069a7,R4,Wood@display=saliency_crop_720p
R4,R4,6bcbf25a-c4a1-46c6-8ebf-c5345a553a15,R6,Wood@display=saliency_crop_720p
,R6,89c86263-551a-45a8-98ed-da85069c52cd,R4,Wood@display=saliency_crop_720p
R4,R6,451fa2e5-e97f-4b99-90ab-d7660e24eae1,R4,Wood@display=saliency_crop_720p
R6,R6,b06ea5c9-b548-4926-b4db-76f085a56d9c,R4,Wood@display=saliency_crop_720p
,R6,2b276ada-898a-4e8e-8a8c-fb4ec9b447ba,R4,Wood@display=saliency_crop_720p
R6,R6,8374c149-4680-4d9c-bc86-4210195afbb5,R4,Wood@display=saliency_crop_720p
R4,R6,eda68cb8-1e4e-4421-9ce1-2caf6b8df80e,R4,Wood@display=saliency_crop_720p
R5,R5,741f8ac1-2a62-48f7-b028-0925baec2441,R3,Coastguard@display=saliency_crop_720p
R3,R5,54ac11ca-520a-490a-9b24-e07dfc89fe74,R3,Coastguard@display=saliency_crop_720p
R5,R5,0ddf447f-af8a-46a9-959b-ad5962feb3ec,R3,Coastguard@display=saliency_crop_720p
R5,R5,ae5d414d-af8a-42b7-923a-5b36f6f5af7f,R3,Coastguard@display=saliency_crop_720p
,R3,50785f09-5f3b-43e8-a7c9-df4a6f8c5995,R5,Coastguard@display=saliency_crop_720p
R5,R5,d6afd701-716f-4c9a-8c7c-d8e857ac7e6d,R3,Coastguard@display=saliency_crop_720p
R3,R3,0b1fc41b-322f-4aef-b351-3486e5787f69,R5,Coastguard@display=saliency_crop_720p
R5,R3,7527db76-0b02-4712-be81-bdf99a306513,R5,Coastguard@display=saliency_crop_720p
R5,R5,0f6a550a-24ac-4ffd-b841-9e3b88c556d9,R3,Coastguard@display=saliency_crop_720p
R5,R5,ad2dbf7a-7ce9-493d-9c43-4e368f58da47,R3,Coastguard@display=saliency_crop_720p
R6,R2,741f8ac1-2a62-48f7-b028-0925baec2441,R6,Coastguard@display=saliency_crop_720p
R6,R6,c284e74e-3d25-475f-9345-f57f7aeae706,R2,Coastguard@display=saliency_crop_720p
R6,R6,13426a53-421c-4362-8f41-14152d68ff4a,R2,Coastguard@display=saliency_crop_720p
R6,R6,281613c6-59bc-4f69-bba7-11aa5b09b21d,R2,Coastguard@display=saliency_crop_720p
R6,R6,889cff2b-8aa8-4f4e-900d-3fd66fcbb09f,R2,Coastguard@display=saliency_crop_720p
R6,R6,2ecb19f3-dbd9-49ec-8a1d-87027edfc214,R2,Coastguard@display=saliency_crop_720p
R6,R6,7f8aea63-96d6-4a3c-a4cf-af6310fc603a,R2,Coastguard@display=saliency_crop_720p
R6,R6,09b49f0a-1565-4274-b0cd-9cc56bfc5117,R2,Coastguard@display=saliency_crop_720p
R6,R2,f3df28f2-b3a2-4101-8215-106abe4b7509,R6,Coastguard@display=saliency_crop_720p
R6,R2,050adc5c-523f-4141-ac89-2f5ae0ab9c5d,R6,Coastguard@display=saliency_crop_720p
R6,R6,741f8ac1-2a62-48f7-b028-0925baec2441,R5,Marathon@display=saliency_crop_720p
,R6,ae5d414d-af8a-42b7-923a-5b36f6f5af7f,R5,Marathon@display=saliency_crop_720p
R5,R5,13426a53-421c-4362-8f41-14152d68ff4a,R6,Marathon@display=saliency_crop_720p
,R6,b9716331-526c-45d1-8be7-d0dddef7c60a,R5,Marathon@display=saliency_crop_720p
R6,R5,2ecb19f3-dbd9-49ec-8a1d-87027edfc214,R6,Marathon@display=saliency_crop_720p
R6,R5,0b711778-9ee1-4fdc-9641-56f076a06caf,R6,Marathon@display=saliency_crop_720p
,R6,a746f1e5-0459-459f-b5ed-e86d4c185174,R5,Marathon@display=saliency_crop_720p
R6,R6,9de6ddbf-ea31-49d6-aa57-4d09d18770b6,R5,Marathon@display=saliency_crop_720p
R5,R6,d1226590-6359-4cac-88f3-dec750222bfa,R5,Marathon@display=saliency_crop_720p
R6,R5,f2d19079-fad8-48e8-b00e-82da13d0335c,R6,Marathon@display=saliency_crop_720p
R2,R1,741f8ac1-2a62-48f7-b028-0925baec2441,R2,Runners@display=saliency_crop_720p
R2,R1,0f88c0c9-72ba-4659-95dc-9720cd2bf6be,R2,Runners@display=saliency_crop_720p
R2,R1,2016b457-b3ea-4362-8268-5d9ccb7069a7,R2,Runners@display=saliency_crop_720p
R2,R2,c1233c78-9911-4cf3-96ce-705837796c43,R1,Runners@display=saliency_crop_720p
R2,R1,b1425010-e886-40da-8bb4-f5af11c1261d,R2,Runners@display=saliency_crop_720p
R2,R1,50785f09-5f3b-43e8-a7c9-df4a6f8c5995,R2,Runners@display=saliency_crop_720p
R2,R2,88a6a4db-205d-49ba-af66-9bf4bd061f36,R1,Runners@display=saliency_crop_720p
R2,R1,3f4cbe98-8b64-4a14-aa37-b7dd2a53b670,R2,Runners@display=saliency_crop_720p
R2,R1,f1cb2cc7-888f-4e68-b3f1-b266be4cddc3,R2,Runners@display=saliency_crop_720p
R2,R2,ad2dbf7a-7ce9-493d-9c43-4e368f58da47,R1,Runners@display=saliency_crop_720p
,R6,741f8ac1-2a62-48f7-b028-0925baec2441,R5,Fountains@display=saliency_crop_720p
R6,R5,2016b457-b3ea-4362-8268-5d9ccb7069a7,R6,Fountains@display=saliency_crop_720p
R5,R6,74ff9857-1648-4ead-9e1d-bc5021209b22,R5,Fountains@display=saliency_crop_720p
R5,R6,d90616ad-9eb8-42d7-8453-625141773072,R5,Fountains@display=saliency_crop_720p
,R6,89d548e9-3b95-4982-a9d6-c108023058b8,R5,Fountains@display=saliency_crop_720p
R5,R6,9daf50bb-5031-4a91-afcc-4e50ecb00427,R5,Fountains@display=saliency_crop_720p
R5,R5,25633ea9-2d37-4e57-b7e4-16e0ddaedda2,R6,Fountains@display=saliency_crop_720p
R6,R5,0a258512-3acd-455f-8ddb-03715c16106c,R6,Fountains@display=saliency_crop_720p
R6,R5,d1226590-6359-4cac-88f3-dec750222bfa,R6,Fountains@display=saliency_crop_720p
,R5,4ea401ab-55bd-4ef4-80de-8c52b604f2cb,R6,Fountains@display=saliency_crop_720p
,R6,741f8ac1-2a62-48f7-b028-0925baec2441,R3,Wood@display=saliency_crop_720p
R6,R3,8c8ca989-c073-4802-ad1c-d94d279b28ba,R6,Wood@display=saliency_crop_720p
R6,R3,13426a53-421c-4362-8f41-14152d68ff4a,R6,Wood@display=saliency_crop_720p
R6,R3,03918ae8-2ee6-4b4f-bc00-6f9e5dcb5855,R6,Wood@display=saliency_crop_720p
R6,R3,451fa2e5-e97f-4b99-90ab-d7660e24eae1,R6,Wood@display=saliency_crop_720p
R3,R3,c3f429a5-aa27-4510-a9c2-61669895dfcf,R6,Wood@display=saliency_crop_720p
R3,R6,a7c77be2-85d9-45d4-89d2-6e6664d42c09,R3,Wood@display=saliency_crop_720p
R6,R3,a164626b-c8af-4c0b-a5e9-b7a1ebdafffe,R6,Wood@display=saliency_crop_720p
R3,R6,0f6a550a-24ac-4ffd-b841-9e3b88c556d9,R3,Wood@display=saliency_crop_720p
R6,R3,21f869c7-f7a5-4fe3-99d4-3a6760f23d84,R6,Wood@display=saliency_crop_720p
R3,R3,7f809612-5236-4b57-b24f-a1349c654505,R2,Coastguard@display=saliency_crop_720p
R2,R3,9e5809d4-ad76-485b-8726-8fe59f60e525,R2,Coastguard@display=saliency_crop_720p
R3,R3,3c3b56ed-3741-4d48-bc40-f84ba10af9e5,R2,Coastguard@display=saliency_crop_720p
R3,R2,d90616ad-9eb8-42d7-8453-625141773072,R3,Coastguard@display=saliency_crop_720p
R3,R2,89ae69f0-ecd6-4afa-b505-5d7649a99cf7,R3,Coastguard@display=saliency_crop_720p
R3,R2,404031d7-47ed-41d5-af7f-5e07071b9ed8,R3,Coastguard@display=saliency_crop_720p
R3,R3,88a6a4db-205d-49ba-af66-9bf4bd061f36,R2,Coastguard@display=saliency_crop_720p
R3,R2,59ce8f4c-5087-40a5-9d45-9e0396ccfe36,R3,Coastguard@display=saliency_crop_720p
R3,R2,976350d6-8359-4ecb-8b4d-5f856f09f6e1,R3,Coastguard@display=saliency_crop_720p
R3,R3,e68ba270-158b-4ef3-828e-d229b5c4f93e,R2,Coastguard@display=saliency_crop_720p
R2,R2,7f809612-5236-4b57-b24f-a1349c654505,R3,Runners@display=saliency_crop_720p
,R3,3395f4d5-f9c9-4a33-a1e5-b46d0c5a5169,R2,Runners@display=saliency_crop_720p
,R2,977f5ed7-4a68-4e18-9cea-3b89f5958e68,R3,Runners@display=saliency_crop_720p
R2,R3,b7ec049a-b317-451f-890c-7a6206c37992,R2,Runners@display=saliency_crop_720p
R3,R2,02f37b74-f890-438c-b501-56c6f737b850,R3,Runners@display=saliency_crop_720p
,R3,bb555e13-3dc2-4bae-aebb-687073bd6696,R2,Runners@display=saliency_crop_720p
R2,R3,cb1a0aca-97dd-44c9-acb0-9292ae562bda,R2,Runners@display=saliency_crop_720p
R2,R2,2316ec74-84cd-4dc3-bb00-4296d577f866,R3,Runners@display=saliency_crop_720p
R3,R3,e42819ec-8638-46ef-8a60-347850133bc4,R2,Runners@display=saliency_crop_720p
R2,R3,f3df28f2-b3a2-4101-8215-106abe4b7509,R2,Runners@display=saliency_crop_720p
R6,R6,7f809612-5236-4b57-b24f-a1349c654505,R2,Runners@display=saliency_crop_720p
R6,R6,df46e5b6-1361-4a3f-a3d6-662d3f77e370,R2,Runners@display=saliency_crop_720p
R2,R2,184df185-1d74-4468-9ed0-0c8702c46ca8,R6,Runners@display=saliency_crop_720p
R6,R2,89c86263-551a-45a8-98ed-da85069c52cd,R6,Runners@display=saliency_crop_720p
R6,R6,8d903096-da8b-4bbf-a3b3-cb3aafc91e60,R2,Runners@display=saliency_crop_720p
R6,R2,38791d77-e2b3-4222-8410-53028a6ee0ca,R6,Runners@display=saliency_crop_720p
R2,R6,b25461e3-8554-4529-b350-f06f64c8f1d8,R2,Runners@display=saliency_crop_720p
R6,R6,9de6ddbf-ea31-49d6-aa57-4d09d18770b6,R2,Runners@display=saliency_crop_720p
R6,R6,0f6a550a-24ac-4ffd-b841-9e3b88c556d9,R2,Runners@display=saliency_crop_720p
R6,R2,ddac386f-edf8-4cc6-9dcb-5f766b67ba89,R6,Runners@display=saliency_crop_720p
R5,R6,7f809612-5236-4b57-b24f-a1349c654505,R5,Mobile@display=saliency_crop_720p
R5,R6,89af9b70-47f8-4bfe-86da-a21eaffabf9c,R5,Mobile@display=saliency_crop_720p
R6,R5,bef59a2b-ddd1-426f-b51a-44f8c046b19f,R6,Mobile@display=saliency_crop_720p
,R5,c1233c78-9911-4cf3-96ce-705837796c43,R6,Mobile@display=saliency_crop_720p
R6,R6,b3e01703-d5bd-46fc-a177-66a1b0ba1512,R5,Mobile@display=saliency_crop_720p
R5,R6,bb555e13-3dc2-4bae-aebb-687073bd6696,R5,Mobile@display=saliency_crop_720p
,R6,d6afd701-716f-4c9a-8c7c-d8e857ac7e6d,R5,Mobile@display=saliency_crop_720p
,R6,63e15e4a-afd7-496b-a690-c9a0fc039877,R5,Mobile@display=saliency_crop_720p
R6,R5,7089da54-462d-41f6-9846-808c4563d2f7,R6,Mobile@display=saliency_crop_720p
R6,R6,bb23da40-6486-42fe-8646-ad5ee9586d1b,R5,Mobile@display=saliency_crop_720p
R6,R6,7f809612-5236-4b57-b24f-a1349c654505,R1,Coastguard@display=saliency_crop_720p
R6,R1,25877507-c3b5-496c-82d5-8fb10915c045,R6,Coastguard@display=saliency_crop_720p
R6,R6,d09af4b6-629c-4769-8541-2780ea897297,R1,Coastguard@display=saliency_crop_720p
R6,R6,dd41bbe2-9aa2-4e5f-a780-8dd52a1d7ac9,R1,Coastguard@display=saliency_crop_720p
R6,R1,3c08870b-72d3-4453-8f00-c742a295abe5,R6,Coastguard@display=saliency_crop_720p
R6,R6,3b8ef142-e12e-4e1e-a55a-518a5d6a3a30,R1,Coastguard@display=saliency_crop_720p
R6,R1,e889d905-074a-4441-b4d4-da0913066e81,R6,Coastguard@display=saliency_crop_720p
R6,R6,45c970cc-8650-41bd-a84d-83e2a312609d,R1,Coastguard@display=saliency_crop_720p
R6,R1,ddac386f-edf8-4cc6-9dcb-5f766b67ba89,R6,Coastguard@display=saliency_crop_720p
R6,R1,02a36236-600c-4d2d-bac6-911989aa18ab,R6,Coastguard@display=saliency_crop_720p
R6,R6,7f809612-5236-4b57-b24f-a1349c654505,R5,Marathon@display=saliency_crop_720p
R6,R6,7038c718-8872-4a90-8727-551f1026825c,R5,Marathon@display=saliency_crop_720p
,R5,6c4bf991-9e48-493b-8a57-fa8eda5143f7,R6,Marathon@display=saliency_crop_720p
R6,R5,e3c97b5a-bd35-45f7-af6f-5071d786ce6d,R6,Marathon@display=saliency_crop_720p
,R6,f97debc6-c942-4a3b-8401-944fcc699990,R5,Marathon@display=saliency_crop_720p
R5,R5,fd82f5f2-dbad-4673-94e8-6374d5c887de,R6,Marathon@display=saliency_crop_720p
,R6,e31059d9-bef0-476f-a45d-5e7896d8e306,R5,Marathon@display=saliency_crop_720p
R5,R5,e42819ec-8638-46ef-8a60-347850133bc4,R6,Marathon@display=saliency_crop_720p
,R5,f929555f-b198-4089-ba97-c458a694db91,R6,Marathon@display=saliency_crop_720p
R6,R5,4273074b-8761-4f94-8902-8ca3acba618c,R6,Marathon@display=saliency_crop_720p
R4,R3,7f809612-5236-4b57-b24f-a1349c654505,R4,Marathon@display=saliency_crop_720p
R4,R4,ee821f20-7194-4ffa-bdbc-e072c04c5b3f,R3,Marathon@display=saliency_crop_720p
,R4,915b1e8c-d82f-4b9a-901d-45904ef15ccd,R3,Marathon@display=saliency_crop_720p
R4,R4,3a54e371-0526-47e9-9190-3a1e1d7e98e5,R3,Marathon@display=saliency_crop_720p
,R3,bb555e13-3dc2-4bae-aebb-687073bd6696,R4,Marathon@display=saliency_crop_720p
R4,R4,ff6a0bae-170c-49e1-8f2f-b77d4ec2558b,R3,Marathon@display=saliency_crop_720p
R3,R4,95710843-53a6-4ce1-8187-bcabc14214bd,R3,Marathon@display=saliency_crop_720p
R4,R4,dc28f189-59e3-4c5e-9323-03ef7f5e2d97,R3,Marathon@display=saliency_crop_720p
,R4,bb23da40-6486-42fe-8646-ad5ee9586d1b,R3,Marathon@display=saliency_crop_720p
,R3,2a84694e-dc72-4256-9473-dbba201e4b59,R4,Marathon@display=saliency_crop_720p
R5,R1,7f809612-5236-4b57-b24f-a1349c654505,R5,Fountains@display=saliency_crop_720p
R5,R1,18a795a2-dcc4-4415-b6a7-fc00d1e99141,R5,Fountains@display=saliency_crop_720p
R5,R1,7312338a-e511-45a5-96cd-d6ea25016b2f,R5,Fountains@display=saliency_crop_720p
R5,R1,3c3b56ed-3741-4d48-bc40-f84ba10af9e5,R5,Fountains@display=saliency_crop_720p
R5,R1,d01ee4de-eeab-4fbd-8524-356106dc4056,R5,Fountains@display=saliency_crop_720p
R5,R1,49238b08-9aa6-43ad-836c-c4a77df0066d,R5,Fountains@display=saliency_crop_720p
R5,R5,a88c1e63-cc97-4ea2-bf46-496ac4a1d26b,R1,Fountains@display=saliency_crop_720p
R5,R5,738a8833-ff22-4cc4-9d40-dcacfa02ee12,R1,Fountains@display=saliency_crop_720p
R5,R5,c91044c9-01f7-4e0e-ac46-9d55ad58d440,R1,Fountains@display=saliency_crop_720p
R5,R5,a948b6d6-12f1-4314-b21c-8cd2b65c5e08,R1,Fountains@display=saliency_crop_720p
R6,R3,9d3c2c90-3ee0-4c70-839b-dea46464e009,R6,Fountains@display=saliency_crop_720p
R3,R3,7e810e2b-a60a-4c56-b884-c162d90d6c9a,R6,Fountains@display=saliency_crop_720p
R6,R3,5da16ddd-4449-494c-8353-cca728fda8ce,R6,Fountains@display=saliency_crop_720p
R6,R3,c1233c78-9911-4cf3-96ce-705837796c43,R6,Fountains@display=saliency_crop_720p
R6,R6,46a9eff0-38e5-4216-9855-253317f501bd,R3,Fountains@display=saliency_crop_720p
R6,R3,4ebbe1dc-912a-4e52-88f6-ac59dd632f59,R6,Fountains@display=saliency_crop_720p
R6,R3,b18f7082-e656-4f3b-8b2a-b4f9859f2591,R6,Fountains@display=saliency_crop_720p
R6,R6,672abb9a-33b8-4db0-b227-b8e20ccefd06,R3,Fountains@display=saliency_crop_720p
R6,R3,a164626b-c8af-4c0b-a5e9-b7a1ebdafffe,R6,Fountains@display=saliency_crop_720p
R3,R3,814102c1-d84b-467d-975c-2ccadcdd1608,R6,Fountains@display=saliency_crop_720p
R1,R1,9d3c2c90-3ee0-4c70-839b-dea46464e009,R5,Coastguard@display=saliency_crop_720p
R5,R5,d537e91d-3672-4039-9598-31666298902b,R1,Coastguard@display=saliency_crop_720p
R5,R5,11d5e43f-aea9-4ca3-9cd6-0be5e30054ea,R1,Coastguard@display=saliency_crop_720p
R5,R5,02f37b74-f890-438c-b501-56c6f737b850,R1,Coastguard@display=saliency_crop_720p
R5,R5,c1ab6b5a-8150-4b61-aa8f-21f9aa057180,R1,Coastguard@display=saliency_crop_720p
R5,R5,d44108b6-a212-47ec-8a3f-31a7e26e8c3d,R1,Coastguard@display=saliency_crop_720p
R5,R1,13e9ddfd-2240-45d1-abba-341ee311ead2,R5,Coastguard@display=saliency_crop_720p
R5,R1,6f14afce-e86b-4111-9ccf-3b1ea7d2db16,R5,Coastguard@display=saliency_crop_720p
R5,R1,17c3b1b8-7cdd-490f-afbc-d8eece8cb422,R5,Coastguard@display=saliency_crop_720p
R5,R1,f786a5a6-ad19-416f-a3d6-b79e7937e385,R5,Coastguard@display=saliency_crop_720p
R4,R4,9d3c2c90-3ee0-4c70-839b-dea46464e009,R6,Wood@display=saliency_crop_720p
R6,R4,a15bf945-b620-4e3f-b0c7-4b3591dbc1d9,R6,Wood@display=saliency_crop_720p
R6,R4,4428e8f1-427f-45b3-a6c9-7978ec3021a9,R6,Wood@display=saliency_crop_720p
R4,R6,99d0c997-17d3-49ee-a79c-52899e517adb,R4,Wood@display=saliency_crop_720p
R6,R4,edf59e18-8621-49ba-a818-96825286522a,R6,Wood@display=saliency_crop_720p
R6,R4,95710843-53a6-4ce1-8187-bcabc14214bd,R6,Wood@display=saliency_crop_720p
R6,R4,e889d905-074a-4441-b4d4-da0913066e81,R6,Wood@display=saliency_crop_720p
R4,R6,565b6435-19ae-4544-915a-0ac71b987e39,R4,Wood@display=saliency_crop_720p
,R6,21f869c7-f7a5-4fe3-99d4-3a6760f23d84,R4,Wood@display=saliency_crop_720p
R6,R4,050adc5c-523f-4141-ac89-2f5ae0ab9c5d,R6,Wood@display=saliency_crop_720p
R2,R2,9d3c2c90-3ee0-4c70-839b-dea46464e009,R1,Fountains@display=saliency_crop_720p
R2,R1,1e98319b-af93-4d24-b03d-045a6661fdb5,R2,Fountains@display=saliency_crop_720p
,R2,b3162290-869f-4769-b470-8d2ec15f49c8,R1,Fountains@display=saliency_crop_720p
R2,R2,87ab35d8-4c37-47d1-9b22-1829dc5dc3c4,R1,Fountains@display=saliency_crop_720p
R2,R2,fef3ddd3-cb8d-4874-a0a3-029156d7349c,R1,Fountains@display=saliency_crop_720p
R2,R2,cb1a0aca-97dd-44c9-acb0-9292ae562bda,R1,Fountains@display=saliency_crop_720p
R2,R2,e42819ec-8638-46ef-8a60-347850133bc4,R1,Fountains@display=saliency_crop_720p
R2,R2,f657943e-7379-41d8-b9ca-6085e8d87335,R1,Fountains@display=saliency_crop_720p
R2,R2,2c8ac8f7-daf5-4ec3-bc54-c7339655128d,R1,Fountains@display=saliency_crop_720p
R2,R1,8188593a-accb-49a1-86d7-c617b9f1fa35,R2,Fountains@display=saliency_crop_720p
R3,R1,9d3c2c90-3ee0-4c70-839b-dea46464e009,R3,Mobile@display=saliency_crop_720p
R3,R1,3704e14e-9fae-41bf-9343-c43eeb127d43,R3,Mobile@display=saliency_crop_720p
,R3,184df185-1d74-4468-9ed0-0c8702c46ca8,R1,Mobile@display=saliency_crop_720p
R3,R1,d9398397-65f2-452c-bd63-2438d388fb9b,R3,Mobile@display=saliency_crop_720p
R3,R3,451fa2e5-e97f-4b99-90ab-d7660e24eae1,R1,Mobile@display=saliency_crop_720p
R3,R3,2e350e47-8ffe-4c00-b51b-1e8deaa2c539,R1,Mobile@display=saliency_crop_720p
R3,R3,b18f7082-e656-4f3b-8b2a-b4f9859f2591,R1,Mobile@display=saliency_crop_720p
R3,R3,e8f411fc-2246-470e-88cc-9044aa75cdfe,R1,Mobile@display=saliency_crop_720p
R3,R3,8188593a-accb-49a1-86d7-c617b9f1fa35,R1,Mobile@display=saliency_crop_720p
R3,R3,ddac386f-edf8-4cc6-9dcb-5f766b67ba89,R1,Mobile@display=saliency_crop_720p
R2,R2,9d3c2c90-3ee0-4c70-839b-dea46464e009,R3,Runners@display=saliency_crop_720p
,R2,0997f881-af21-482e-bb00-b8158ad0df70,R3,Runners@display=saliency_crop_720p
R2,R2,be797be2-8e88-4f13-a0a5-38c6619fe390,R3,Runners@display=saliency_crop_720p
R3,R2,f97debc6-c942-4a3b-8401-944fcc699990,R3,Runners@display=saliency_crop_720p
R3,R2,7e04804d-aea8-4485-a4e9-dc9bb4228542,R3,Runners@display=saliency_crop_720p
R3,R2,9daf50bb-5031-4a91-afcc-4e50ecb00427,R3,Runners@display=saliency_crop_720p
R3,R3,e42819ec-8638-46ef-8a60-347850133bc4,R2,Runners@display=saliency_crop_720p
R3,R2,da7b3dc2-1c27-42c2-922c-e52ee70d3b7a,R3,Runners@display=saliency_crop_720p
R3,R3,a164626b-c8af-4c0b-a5e9-b7a1ebdafffe,R2,Runners@display=saliency_crop_720p
R2,R3,b5c8a9c7-e79a-48e8-8112-27fad4f3990d,R2,Runners@display=saliency_crop_720p
R5,R5,9d3c2c90-3ee0-4c70-839b-dea46464e009,R1,Wood@display=saliency_crop_720p
R5,R1,7e810e2b-a60a-4c56-b884-c162d90d6c9a,R5,Wood@display=saliency_crop_720p
R5,R5,301e5596-ccd9-4341-b590-605122658e80,R1,Wood@display=saliency_crop_720p
R5,R5,87ab35d8-4c37-47d1-9b22-1829dc5dc3c4,R1,Wood@display=saliency_crop_720p
R5,R1,827cca51-8a75-4ea5-ae3b-a7f7cda0bb49,R5,Wood@display=saliency_crop_720p
R5,R1,2e350e47-8ffe-4c00-b51b-1e8deaa2c539,R5,Wood@display=saliency_crop_720p
R1,R5,616bd94d-0f79-44d6-b065-1dc3a733815b,R1,Wood@display=saliency_crop_720p
R5,R5,a59d9c3c-5f98-4c36-9fdd-923ec879fa4a,R1,Wood@display=saliency_crop_720p
R5,R5,a164626b-c8af-4c0b-a5e9-b7a1ebdafffe,R1,Wood@display=saliency_crop_720p
R5,R1,f657943e-7379-41d8-b9ca-6085e8d87335,R5,Wood@display=saliency_crop_720p
R3,R3,9d3c2c90-3ee0-4c70-839b-dea46464e009,R1,Coastguard@display=saliency_crop_720p
R3,R3,3c85e6af-6d69-40c3-a902-e565a7703815,R1,Coastguard@display=saliency_crop_720p
R1,R3,ee821f20-7194-4ffa-bdbc-e072c04c5b3f,R1,Coastguard@display=saliency_crop_720p
,R1,edacfcf4-81fb-48d0-8e71-034582b726b6,R3,Coastguard@display=saliency_crop_720p
R3,R1,8cd3a3d2-8780-4e0f-baf0-4e586dc6ea1d,R3,Coastguard@display=saliency_crop_720p
R3,R1,2ecb19f3-dbd9-49ec-8a1d-87027edfc214,R3,Coastguard@display=saliency_crop_720p
R3,R3,468683f9-b2bc-4566-bd36-13c7ebd4653b,R1,Coastguard@display=saliency_crop_720p
R3,R1,fe694a50-b355-4c22-93f7-f10ed297818c,R3,Coastguard@display=saliency_crop_720p
,R1,17c3b1b8-7cdd-490f-afbc-d8eece8cb422,R3,Coastguard@display=saliency_crop_720p
R3,R3,e4981e4b-89a7-4998-bb0c-fa7801ffc85d,R1,Coastguard@display=saliency_crop_720p
R6,R2,36554c81-f470-4557-a0cc-f5b3bc85895a,R6,Mobile@display=saliency_crop_720p
R6,R2,301e5596-ccd9-4341-b590-605122658e80,R6,Mobile@display=saliency_crop_720p
R6,R2,0ddf447f-af8a-46a9-959b-ad5962feb3ec,R6,Mobile@display=saliency_crop_720p
R6,R6,11d5e43f-aea9-4ca3-9cd6-0be5e30054ea,R2,Mobile@display=saliency_crop_720p
R6,R6,3fa656ef-3088-43f3-88f1-bd3153908047,R2,Mobile@display=saliency_crop_720p
